css_service_id,css_customer_id,standard_product_code,css_product_code,css_product_name,product_family,service_status,activation_date
SAS00661,CSSC00056,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-12-29
SAS00662,CSSC00209,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-03-16
SAS00663,CSSC00610,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-11-21
CSSS00664,CSSC00987,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,2023-06-11
CSSS00665,CSSC00968,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-09-03
SAS00666,CSSC00407,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-04-01
SAS00667,CSSC00050,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-01-11
SAS00668,CSSC00956,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-05-24
SAS00669,CSSC00188,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-08-09
SAS00670,CSSC00462,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-03-22
CSSS00671,CSSC00029,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,2024-10-04
SAS00672,CSSC00583,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-04-13
SAS00673,CSSC00092,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Pending,2025-06-16
SAS00674,CSSC00270,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-03-01
SAS00675,CSSC00234,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,2025-01-20
SAS00676,CSSC00835,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Ceased,2025-05-14
SAS00677,CSSC00770,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,2023-11-23
SAS00678,CSSC00157,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-10-07
SAS00679,CSSC00588,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-01-21
SAS00680,CSSC00260,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-09-09
SAS00681,CSSC00468,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,2025-06-15
SAS00682,CSSC00490,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-10-07
SAS00683,CSSC00178,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-04-25
SAS00684,CSSC00933,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-06-13
SAS00685,CSSC00030,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-09-27
CSSS00686,CSSC00470,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Pending,2023-02-03
SAS00687,CSSC00981,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,2024-08-22
SAS00688,CSSC00450,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-06-14
SAS00689,CSSC00748,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-09-02
SAS00690,CSSC00329,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-01-10
SAS00691,CSSC00369,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-06-21
CSSS00692,CSSC00645,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-05-12
SAS00693,CSSC00042,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-12-03
SAS00694,CSSC00289,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,2023-10-29
SAS00695,CSSC00643,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-06-06
CSSS00696,CSSC00087,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-12-23
SAS00697,CSSC00242,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Pending,2025-05-01
SAS00698,CSSC00052,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Ceased,2023-06-01
SAS00699,CSSC00845,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-04-06
SAS00700,CSSC00602,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-12-27
SAS00701,CSSC00908,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-07-28
SAS00702,CSSC00505,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-05-26
CSSS00703,CSSC00168,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,2023-11-03
SAS00704,CSSC00386,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-06-17
SAS00705,CSSC00871,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,2023-01-04
SAS00706,CSSC00208,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-06-25
SAS00707,CSSC00313,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-11-07
SAS00708,CSSC00013,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-12-07
SAS00709,CSSC00700,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-12-16
SAS00710,CSSC00321,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-10-14
SAS00711,CSSC00187,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-03-04
SAS00712,CSSC00759,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-01-14
SAS00713,CSSC00327,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-01-04
SAS00714,CSSC00083,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-06-21
SAS00715,CSSC00029,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-11-19
SAS00716,CSSC00074,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,2025-04-20
SAS00717,CSSC00326,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-04-03
SAS00718,CSSC00685,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-04-16
SAS00719,CSSC00304,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Pending,2023-03-29
SAS00720,CSSC00680,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-11-26
SAS00721,CSSC00110,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-03-24
SAS00722,CSSC00873,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-11-18
SAS00723,CSSC00182,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-12-21
SAS00724,CSSC00304,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Ceased,2023-08-19
SAS00725,CSSC00891,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-10-19
CSSS00726,CSSC00009,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-12-23
SAS00727,CSSC00060,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Pending,2023-10-01
SAS00728,CSSC00044,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-10-26
SAS00729,CSSC00654,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-10-04
SAS00730,CSSC00983,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-03-28
SAS00731,CSSC00122,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-03-21
CSSS00732,CSSC00626,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Ceased,2023-10-24
SAS00733,CSSC00018,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-08-05
SAS00734,CSSC00223,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-09-21
SAS00735,CSSC00582,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-08-18
SAS00736,CSSC00458,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-07-22
SAS00737,CSSC00668,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-08-16
SAS00738,CSSC00225,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-02-12
CSSS00739,CSSC00724,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-02-07
SAS00740,CSSC00199,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-07-17
SAS00741,CSSC00335,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-12-20
SAS00742,CSSC00002,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-11-28
SAS00743,CSSC00631,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-05-08
SAS00744,CSSC00715,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,2025-06-12
SAS00745,CSSC00182,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Pending,2024-02-28
SAS00746,CSSC00915,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,2024-02-22
SAS00747,CSSC00922,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-08-22
SAS00748,CSSC00935,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,2025-04-04
SAS00749,CSSC00254,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-08-11
SAS00750,CSSC00159,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,2024-02-16
CSSS00751,CSSC00157,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-11-06
SAS00752,CSSC00920,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-05-10
SAS00753,CSSC00961,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Ceased,2023-02-10
SAS00754,CSSC00505,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-05-15
SAS00755,CSSC00846,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-12-06
SAS00756,CSSC00273,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-09-18
CSSS00757,CSSC00420,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,2023-08-15
SAS00758,CSSC00594,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-09-04
SAS00759,CSSC00753,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Pending,2023-11-05
SAS00760,CSSC00713,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-02-26
SAS00761,CSSC00363,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-10-24
SAS00762,CSSC00520,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,2023-11-29
SAS00763,CSSC00280,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-01-19
CSSS00764,CSSC00908,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,2023-02-16
SAS00765,CSSC00147,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-09-15
SAS00766,CSSC00634,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-01-08
SAS00767,CSSC00315,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-12-21
SAS00768,CSSC00292,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-11-08
SAS00769,CSSC00517,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-08-04
SAS00770,CSSC00532,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-03-27
CSSS00771,CSSC00547,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-12-29
SAS00772,CSSC00011,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-11-20
SAS00773,CSSC00335,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-03-06
CSSS00774,CSSC00470,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-05-06
SAS00775,CSSC00278,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-12-01
SAS00776,CSSC00570,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-01-25
SAS00777,CSSC00338,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-04-30
SAS00778,CSSC00269,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-08-06
SAS00779,CSSC00887,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-07-04
CSSS00780,CSSC00049,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-12-07
CSSS00781,CSSC00413,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Ceased,2024-12-29
SAS00782,CSSC00992,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-07-18
SAS00783,CSSC00197,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Pending,2024-08-25
SAS00784,CSSC00515,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,2023-02-09
SAS00785,CSSC00166,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-03-13
SAS00786,CSSC00209,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Ceased,2023-09-09
SAS00787,CSSC00303,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Pending,2023-09-27
SAS00788,CSSC00403,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-05-14
SAS00789,CSSC00839,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-03-21
CSSS00790,CSSC00130,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,2025-06-12
SAS00791,CSSC00955,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-01-06
SAS00792,CSSC00242,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-08-26
SAS00793,CSSC00511,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Ceased,2024-09-13
SAS00794,CSSC00334,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-06-14
SAS00795,CSSC00844,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-10-02
CSSS00796,CSSC00993,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-12-13
SAS00797,CSSC00849,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-01-07
SAS00798,CSSC00675,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-05-20
SAS00799,CSSC00243,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-08-06
SAS00800,CSSC00278,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-05-19
SAS00801,CSSC00730,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-12-17
SAS00802,CSSC00175,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-10-02
SAS00803,CSSC00515,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-06-22
CSSS00804,CSSC00939,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,2023-04-07
SAS00805,CSSC00265,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-08-23
SAS00806,CSSC00220,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-06-16
SAS00807,CSSC00874,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-08-02
SAS00808,CSSC00720,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-02-13
SAS00809,CSSC00618,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-09-27
CSSS00810,CSSC00200,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-06-20
SAS00811,CSSC00206,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-01-09
SAS00812,CSSC00486,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,2023-05-20
SAS00813,CSSC00557,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-06-09
SAS00814,CSSC00321,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-09-18
SAS00815,CSSC00218,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-09-15
CSSS00816,CSSC00052,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-08-08
SAS00817,CSSC00193,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,2025-10-13
SAS00818,CSSC00761,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-03-25
SAS00819,CSSC00318,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,2023-10-07
SAS00820,CSSC00910,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,2024-06-20
SAS00821,CSSC00625,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-03-01
SAS00822,CSSC00546,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-04-11
SAS00823,CSSC00240,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-11-28
SAS00824,CSSC00554,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-08-17
SAS00825,CSSC00302,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-11-19
SAS00826,CSSC00770,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,2025-07-26
SAS00827,CSSC00575,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-10-01
SAS00828,CSSC00357,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-11-27
SAS00829,CSSC00053,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-08-05
SAS00830,CSSC00919,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-06-01
SAS00831,CSSC00554,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-07-14
SAS00832,CSSC00949,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-09-04
SAS00833,CSSC00337,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,2024-02-27
SAS00834,CSSC00164,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-12-07
SAS00835,CSSC00223,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-10-26
CSSS00836,CSSC00550,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-05-18
SAS00837,CSSC00855,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-11-20
SAS00838,CSSC00024,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-12-08
CSSS00839,CSSC00591,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-05-20
SAS00840,CSSC00227,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-10-03
SAS00841,CSSC00022,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-01-25
CSSS00842,CSSC00200,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-09-06
CSSS00843,CSSC00599,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-12-26
SAS00844,CSSC00486,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-10-07
CSSS00845,CSSC00437,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-12-23
SAS00846,CSSC00104,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-03-29
SAS00847,CSSC00139,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-02-28
SAS00848,CSSC00956,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,2025-10-13
SAS00849,CSSC00144,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-12-15
SAS00850,CSSC00582,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-05-04
SAS00851,CSSC00558,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,2025-05-31
SAS00852,CSSC00299,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-11-15
SAS00853,CSSC00246,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-01-01
SAS00854,CSSC00104,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-03-29
SAS00855,CSSC00933,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-07-24
SAS00856,CSSC00609,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2025-02-13
SAS00857,CSSC00256,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-02-12
SAS00858,CSSC00837,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2023-03-13
SAS00859,CSSC00714,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Ceased,2024-02-24
SAS00860,CSSC00651,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-06-27
CSSS00861,CSSC00128,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-01-03
SAS00862,CSSC00009,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-03-03
SAS00863,CSSC00522,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-06-14
SAS00864,CSSC00542,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2024-10-11
SAS00865,CSSC00590,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,2025-05-06
SAS00866,CSSC00775,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-01-08
SAS00867,CSSC00550,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-11-08
SAS00868,CSSC00328,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-04-30
SAS00869,CSSC00551,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2025-10-02
CSSS00870,CSSC00202,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Pending,2023-09-03
SAS00871,CSSC00860,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-03-13
SAS00872,CSSC00605,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2023-05-14
SAS00873,CSSC00482,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2025-11-14
SAS00874,CSSC00415,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-01-29
CSSS00875,CSSC00735,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,2023-08-19
SAS00876,CSSC00525,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,2023-02-17
SAS00877,CSSC00137,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,2023-03-22
SAS00878,CSSC00868,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,2023-06-24
SAS00879,CSSC00365,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,2024-07-03
SAS00880,CSSC00058,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,2024-07-11
