asset_id,account_id,standard_product_code,product_code,product_name,product_family,service_status,install_date
SAS00709,SA00455,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-09-15
SAS00710,SA00195,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Ceased,2025-12-08
SAS00711,SA00147,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2025-11-23
SAS00712,SA00742,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-12-05
SAS00713,SA00319,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-06-28
SAS00714,SA00911,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-10-01
SAS00715,SA00655,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-01-30
SAS00716,SA00546,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-08-29
SAS00717,SA00162,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-11-18
SAS00718,SA00556,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-07-09
SAS00719,SA00588,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-09-29
SAS00720,SA00554,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-03-01
SAS00721,SA00109,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-05-23
SAS00722,SA00722,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Inactive,2025-07-02
SAS00723,SA00320,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-12-28
SAS00724,SA00582,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-08-17
SAS00725,SA00318,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-08-11
SAS00726,SA00971,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-06-12
SAS00727,SA00188,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2024-11-07
SAS00728,SA00500,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-08-20
SAS00729,SA00473,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-12-14
SAS00730,SA00521,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-08-08
SAS00731,SA00666,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-12-27
SAS00732,SA00605,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-05-14
SAS00733,SA00998,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-11-28
SAS00734,SA00804,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-12-01
SAS00735,SA00178,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-09-23
SAS00736,SA00334,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-06-30
SAS00737,SA00979,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-08-11
SAS00738,SA00336,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-05-06
SAS00739,SA00837,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2023-01-01
SAS00740,SA00464,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-07-04
SAS00741,SA00698,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-09-15
SAS00742,SA00092,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-11-11
SAS00743,SA00873,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-04-19
SAS00744,SA00841,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-07-31
SAS00745,SA00443,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-10-13
SAS00746,SA00391,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-12-22
SAS00747,SA00193,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-01-07
SAS00748,SA00296,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-01-24
SAS00749,SA00148,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Inactive,2025-06-13
SAS00750,SA00141,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-07-22
SAS00751,SA00639,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-05-18
SAS00752,SA00394,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-05-19
SAS00753,SA00592,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Inactive,2024-04-29
SAS00754,SA00421,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-03-10
SAS00755,SA00722,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-09-13
SAS00756,SA00748,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-07-26
SAS00757,SA00081,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Inactive,2023-07-01
SAS00758,SA00646,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-06-09
SAS00759,SA00628,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Ceased,2025-12-31
SAS00760,SA00465,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2024-11-09
SAS00761,SA00984,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-03-14
SAS00762,SA00745,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-08-27
SAS00763,SA00587,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-08-20
SAS00764,SA00294,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-11-01
SAS00765,SA00259,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-07-17
SAS00766,SA00760,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-11-06
SAS00767,SA00828,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-04-28
SAS00768,SA00819,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Inactive,2024-12-03
SAS00769,SA00610,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2025-04-25
SAS00770,SA00677,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-12-09
SAS00771,SA00056,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-08-26
SAS00772,SA00476,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-09-02
SAS00773,SA00389,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-08-29
SAS00774,SA00544,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-07-08
SAS00775,SA00985,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-03-26
SAS00776,SA00653,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Ceased,2025-06-03
SAS00777,SA00344,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-07-21
SAS00778,SA00473,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-02-04
SAS00779,SA00694,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Pending,2024-10-03
SAS00780,SA00689,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2023-01-25
SAS00781,SA00538,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-12-20
SAS00782,SA00258,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-07-08
SAS00783,SA00974,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-09-03
SAS00784,SA00385,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-01-14
SAS00785,SA00260,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-06-05
SAS00786,SA00788,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-10-24
SAS00787,SA00800,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-05-08
SAS00788,SA00341,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-06-26
SAS00789,SA00072,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Pending,2024-02-15
SAS00790,SA00183,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-10-22
SAS00791,SA00224,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-06-23
SAS00792,SA00036,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-05-28
SAS00793,SA00919,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-01-02
SAS00794,SA00273,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-03-12
SAS00795,SA00528,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2025-10-01
SAS00796,SA00414,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-05-24
SAS00797,SA00004,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Ceased,2025-09-14
SAS00798,SA00958,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-09-12
SAS00799,SA00648,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-12-30
SAS00800,SA00862,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-08-16
SAS00801,SA00568,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Pending,2024-01-27
SAS00802,SA00918,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-01-05
SAS00803,SA00907,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-01-24
SAS00804,SA00198,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-05-03
SAS00805,SA00065,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-10-20
SAS00806,SA00990,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-04-25
SAS00807,SA00416,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-12-07
SAS00808,SA00153,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-05-28
SAS00809,SA00501,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-04-04
SAS00810,SA00015,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-09-21
SAS00811,SA00626,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2023-05-11
SAS00812,SA00510,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-03-27
SAS00813,SA00437,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-04-03
SAS00814,SA01000,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-10-09
SAS00815,SA00783,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-11-18
SAS00816,SA00281,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-12-11
SAS00817,SA00169,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-03-25
SAS00818,SA00811,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-11-20
SAS00819,SA00083,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-07-02
SAS00820,SA00427,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-09-01
SAS00821,SA00147,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-07-11
SAS00822,SA00961,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-03-19
SAS00823,SA00735,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-06-30
SAS00824,SA00429,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-01-29
SAS00825,SA00098,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-11-05
SAS00826,SA00789,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-07-20
SAS00827,SA00116,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-08-29
SAS00828,SA00164,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2023-04-21
SAS00829,SA00215,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-07-17
SAS00830,SA00759,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Ceased,2023-12-27
SAS00831,SA00497,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-04-26
SAS00832,SA00430,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-10-29
SAS00833,SA00334,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-04-24
SAS00834,SA00913,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-09-19
SAS00835,SA00149,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Ceased,2025-07-20
SAS00836,SA00383,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-02-02
SAS00837,SA00208,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-05-03
SAS00838,SA00114,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-12-17
SAS00839,SA00908,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-12-15
SAS00840,SA00876,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-12-04
SAS00841,SA00606,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Inactive,2024-07-25
SAS00842,SA00754,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-06-08
SAS00843,SA00914,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2023-01-11
SAS00844,SA00042,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-10-29
SAS00845,SA00544,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-07-20
SAS00846,SA00247,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-01-26
SAS00847,SA00136,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-07-05
SAS00848,SA00686,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-07-29
SAS00849,SA01000,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-10-11
SAS00850,SA00809,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-01-03
SAS00851,SA00915,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-03-08
SAS00852,SA00771,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-02-29
SAS00853,SA00754,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-01-15
SAS00854,SA00393,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-03-25
SAS00855,SA00180,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-05-18
SAS00856,SA00142,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-08-21
SAS00857,SA00772,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-10-18
SAS00858,SA00516,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-04-22
SAS00859,SA00354,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-12-14
SAS00860,SA00727,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-12-27
SAS00861,SA00636,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-05-15
SAS00862,SA00090,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-01-02
SAS00863,SA00112,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-10-31
SAS00864,SA00896,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-02-16
SAS00865,SA00993,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-09-28
SAS00866,SA00431,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-02-13
SAS00867,SA00065,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2024-04-20
SAS00868,SA00422,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-10-30
SAS00869,SA00863,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-09-14
SAS00870,SA00920,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-06-16
SAS00871,SA00381,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-04-07
SAS00872,SA00292,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Ceased,2023-11-26
SAS00873,SA00187,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2023-11-11
SAS00874,SA00120,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Pending,2023-09-17
SAS00875,SA00379,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-03-13
SAS00876,SA00152,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-11-29
SAS00877,SA00125,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-10-19
SAS00878,SA00951,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-11-05
SAS00879,SA00486,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Pending,2023-10-29
SAS00880,SA00347,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-09-07
SAS00881,SA00695,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-02-20
SAS00882,SA00457,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-04-23
SAS00883,SA00598,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-07-23
SAS00884,SA00086,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Inactive,2023-06-28
SAS00885,SA00200,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-11-13
SAS00886,SA00408,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-05-25
SAS00887,SA00382,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-12-20
SAS00888,SA00896,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-06-28
SAS00889,SA00296,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-05-18
SAS00890,SA00856,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-10-22
SAS00891,SA00487,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Pending,2023-05-16
SAS00892,SA00091,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-07-13
SAS00893,SA00570,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-10-08
SAS00894,SA00853,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-10-01
SAS00895,SA00855,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-08-07
SAS00896,SA00811,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-09-06
SAS00897,SA00670,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Inactive,2025-05-04
SAS00898,SA00929,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-02-28
SAS00899,SA00505,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-01-10
SAS00900,SA00580,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Inactive,2025-09-01
SAS00901,SA00525,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-06-15
SAS00902,SA00150,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-10-05
SAS00903,SA00055,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-12-30
SAS00904,SA00299,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-06-07
SAS00905,SA00785,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-07-13
SAS00906,SA00557,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Inactive,2024-09-08
SAS00907,SA00099,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-10-22
SAS00908,SA00531,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-09-20
SAS00909,SA00944,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-11-13
SAS00910,SA00852,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-12-12
SAS00911,SA00720,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-06-06
SAS00912,SA00946,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-09-30
SAS00913,SA00837,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Inactive,2025-12-07
SAS00914,SA00727,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-08-31
SAS00915,SA00878,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-04-09
SAS00916,SA00215,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Pending,2025-05-20
SAS00917,SA00020,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-03-29
SAS00918,SA00034,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-05-02
SAS00919,SA00931,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-09-09
SAS00920,SA00802,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Ceased,2024-02-25
SAS00921,SA00190,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-07-05
SAS00922,SA00972,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-11-25
SAS00923,SA00518,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-01-29
SAS00924,SA00733,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Pending,2023-12-18
SAS00925,SA00997,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-03-14
SAS00926,SA00376,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-06-19
SAS00927,SA00855,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Pending,2025-05-18
SAS00928,SA00234,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-10-05
SAS00929,SA00113,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-01-09
SAS00930,SA00740,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-10-08
SAS00931,SA00291,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-09-30
SAS00932,SA00568,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-05-26
SAS00933,SA00917,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Ceased,2025-01-22
SAS00934,SA00691,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-03-22
SAS00935,SA00675,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-10-21
SAS00936,SA00712,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Pending,2023-12-12
SAS00937,SA00999,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-04-07
SAS00938,SA00859,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-07-24
SAS00939,SA00775,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2024-12-30
SAS00940,SA00497,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-07-20
SAS00941,SA00257,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-10-03
SAS00942,SA00756,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2025-10-17
SAS00943,SA00392,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-11-09
SAS00944,SA00779,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-11-30
