billing_product_id,billing_account_id,product_instance_id,standard_product_code,billing_product_code,billing_product_name,product_family,billing_status,monthly_charge
BP00681,BA00984,SAS00681,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,165.6
BP00682,BA00231,SAS00682,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Suspended,132.8
BP00683,BA00461,SAS00683,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,220.62
BP00684,BA00850,ORPHAN_AS00684,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,125.65
BP00685,BA00393,SAS00685,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,115.0
BP00686,BA00030,SAS00686,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,50.15
BP00687,BA00614,SAS00687,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,112.84
BP00688,BA00171,SAS00688,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,127.48
BP00689,BA00761,SAS00689,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,201.25
BP00690,BA00198,SAS00690,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Suspended,55.44
BP00691,BA00180,SAS00691,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,183.37
BP00692,BA00067,SAS00692,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Suspended,66.03
BP00693,BA00618,SAS00693,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,74.12
BP00694,BA00657,SAS00694,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,158.13
BP00695,BA00164,SAS00695,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,185.51
BP00696,BA00699,SAS00696,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,219.16
BP00697,BA00073,SAS00697,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,240.16
BP00698,BA00733,SAS00698,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Inactive,168.12
BP00699,BA00493,ORPHAN_AS00699,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Inactive,31.87
BP00700,BA00743,SAS00700,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,102.3
BP00701,BA00666,SAS00701,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,200.68
BP00702,BA00777,SAS00702,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,192.83
BP00703,BA00423,SAS00703,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,50.93
BP00704,BA00271,SAS00704,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,166.95
BP00705,BA00504,SAS00705,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,193.62
BP00706,BA00339,SAS00706,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,180.3
BP00707,BA00780,SAS00707,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,139.05
BP00708,BA00578,SAS00708,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,85.56
BP00709,BA00650,SAS00709,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,183.43
BP00710,BA00825,SAS00710,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,51.99
BP00711,BA00653,SAS00711,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,215.41
BP00712,BA00013,SAS00712,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,185.3
BP00713,BA00416,SAS00713,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,226.8
BP00714,BA00602,SAS00714,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Suspended,90.92
BP00715,BA00497,SAS00715,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,220.02
BP00716,BA00389,SAS00716,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,237.69
BP00717,BA00230,SAS00717,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,159.2
BP00718,BA00202,SAS00718,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,124.56
BP00719,BA00861,SAS00719,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,207.98
BP00720,BA00760,SAS00720,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,172.1
BP00721,BA00338,ORPHAN_AS00721,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,80.98
BP00722,BA00551,SAS00722,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Suspended,243.14
BP00723,BA00254,SAS00723,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,202.97
BP00724,BA00879,SAS00724,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,178.0
BP00725,BA00624,ORPHAN_AS00725,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,82.37
BP00726,BA00940,SAS00726,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,227.53
BP00727,BA00234,ORPHAN_AS00727,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,194.71
BP00728,BA00903,ORPHAN_AS00728,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,91.98
BP00729,BA00120,SAS00729,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,128.44
BP00730,BA00613,SAS00730,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,150.08
BP00731,BA00115,SAS00731,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,120.69
BP00732,BA00651,SAS00732,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,123.85
BP00733,BA00616,SAS00733,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,164.42
BP00734,BA00291,SAS00734,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Ceased,87.52
BP00735,BA00282,SAS00735,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,134.71
BP00736,BA00775,SAS00736,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Ceased,131.12
BP00737,BA00482,SAS00737,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,59.48
BP00738,BA00097,SAS00738,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Ceased,120.82
BP00739,BA00188,SAS00739,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,43.22
BP00740,BA00313,SAS00740,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,141.05
BP00741,BA00625,SAS00741,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,173.88
BP00742,BA00406,SAS00742,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,215.75
BP00743,BA00980,SAS00743,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,127.92
BP00744,BA00744,SAS00744,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,234.42
BP00745,BA00311,SAS00745,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,89.05
BP00746,BA00323,SAS00746,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,116.67
BP00747,BA00781,SAS00747,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Ceased,30.83
BP00748,BA00144,SAS00748,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Ceased,195.96
BP00749,BA00214,SAS00749,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,77.38
BP00750,BA00438,ORPHAN_AS00750,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,93.56
BP00751,BA00221,SAS00751,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,120.1
BP00752,BA00165,ORPHAN_AS00752,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,129.29
BP00753,BA00995,SAS00753,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Ceased,199.24
BP00754,BA00724,SAS00754,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,82.99
BP00755,BA00104,SAS00755,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,97.5
BP00756,BA00292,SAS00756,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,49.15
BP00757,BA00794,SAS00757,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,209.24
BP00758,BA00588,SAS00758,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,38.42
BP00759,BA00782,SAS00759,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,147.15
BP00760,BA00144,SAS00760,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,33.78
BP00761,BA00322,SAS00761,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Ceased,101.81
BP00762,BA00220,SAS00762,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,126.65
BP00763,BA00694,SAS00763,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Ceased,78.09
BP00764,BA00144,SAS00764,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,113.3
BP00765,BA00050,SAS00765,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,31.99
BP00766,BA00580,SAS00766,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,25.44
BP00767,BA00810,SAS00767,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,83.57
BP00768,BA00078,ORPHAN_AS00768,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,244.02
BP00769,BA00818,SAS00769,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,215.54
BP00770,BA00666,SAS00770,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Ceased,192.44
BP00771,BA00284,SAS00771,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,224.33
BP00772,BA00339,SAS00772,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,168.3
BP00773,BA00710,SAS00773,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,238.05
BP00774,BA00301,SAS00774,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,210.15
BP00775,BA00438,SAS00775,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,216.49
BP00776,BA00546,SAS00776,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,172.37
BP00777,BA00364,SAS00777,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Suspended,183.86
BP00778,BA00152,SAS00778,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,60.13
BP00779,BA00865,SAS00779,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,47.54
BP00780,BA00892,ORPHAN_AS00780,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,71.38
BP00781,BA00435,SAS00781,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Ceased,72.05
BP00782,BA00028,SAS00782,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,226.54
BP00783,BA00385,SAS00783,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,219.27
BP00784,BA00051,SAS00784,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,110.61
BP00785,BA00835,SAS00785,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,242.86
BP00786,BA00529,SAS00786,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,193.53
BP00787,BA00620,SAS00787,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,248.92
BP00788,BA00093,SAS00788,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,101.49
BP00789,BA00468,SAS00789,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,106.17
BP00790,BA00103,SAS00790,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,237.41
BP00791,BA00869,SAS00791,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,71.21
BP00792,BA00830,SAS00792,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,127.36
BP00793,BA00663,SAS00793,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Suspended,28.53
BP00794,BA00010,SAS00794,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,54.14
BP00795,BA00063,SAS00795,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,66.68
BP00796,BA00633,SAS00796,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,54.54
BP00797,BA00989,SAS00797,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,205.78
BP00798,BA00948,SAS00798,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,55.67
BP00799,BA00641,SAS00799,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,213.21
BP00800,BA00027,ORPHAN_AS00800,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,224.21
BP00801,BA00936,SAS00801,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,143.16
BP00802,BA00174,SAS00802,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,21.47
BP00803,BA00068,ORPHAN_AS00803,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,128.36
BP00804,BA00550,SAS00804,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,216.8
BP00805,BA00488,ORPHAN_AS00805,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,227.47
BP00806,BA00375,SAS00806,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Ceased,173.08
BP00807,BA00852,SAS00807,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Suspended,63.54
BP00808,BA00965,SAS00808,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,170.94
BP00809,BA00290,SAS00809,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Suspended,42.41
BP00810,BA00676,SAS00810,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,182.83
BP00811,BA00530,SAS00811,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,222.99
BP00812,BA00433,SAS00812,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,51.69
BP00813,BA00766,SAS00813,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Suspended,107.33
BP00814,BA00187,SAS00814,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,165.23
BP00815,BA00407,SAS00815,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,150.72
BP00816,BA00644,SAS00816,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Suspended,243.22
BP00817,BA00465,SAS00817,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,144.64
BP00818,BA00787,SAS00818,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,96.27
BP00819,BA00350,SAS00819,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,131.07
BP00820,BA00685,SAS00820,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Suspended,195.08
BP00821,BA00437,SAS00821,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,241.82
BP00822,BA00469,SAS00822,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,45.9
BP00823,BA00356,SAS00823,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,119.19
BP00824,BA00888,ORPHAN_AS00824,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Ceased,60.37
BP00825,BA00524,SAS00825,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,212.88
BP00826,BA00752,ORPHAN_AS00826,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,139.93
BP00827,BA00544,SAS00827,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,203.66
BP00828,BA00970,SAS00828,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Ceased,56.69
BP00829,BA00651,SAS00829,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,161.42
BP00830,BA00156,SAS00830,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,239.59
BP00831,BA00051,SAS00831,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Ceased,238.14
BP00832,BA00996,SAS00832,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,128.56
BP00833,BA00308,SAS00833,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,76.31
BP00834,BA00946,SAS00834,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,155.8
BP00835,BA00144,SAS00835,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,208.81
BP00836,BA00974,SAS00836,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Ceased,108.77
BP00837,BA00606,SAS00837,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,211.56
BP00838,BA00283,SAS00838,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,111.13
BP00839,BA00689,SAS00839,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,120.86
BP00840,BA00012,SAS00840,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,138.78
BP00841,BA00613,SAS00841,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,171.22
BP00842,BA00761,SAS00842,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,53.65
BP00843,BA00738,SAS00843,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,81.13
BP00844,BA00913,SAS00844,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,163.44
BP00845,BA00727,SAS00845,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,202.31
BP00846,BA00106,SAS00846,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,187.77
BP00847,BA00248,SAS00847,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Suspended,172.26
BP00848,BA00432,SAS00848,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,42.4
BP00849,BA00751,SAS00849,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,76.39
BP00850,BA00857,SAS00850,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,100.75
BP00851,BA00498,SAS00851,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,132.83
BP00852,BA00107,SAS00852,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Ceased,209.69
BP00853,BA00580,SAS00853,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,138.4
BP00854,BA00617,SAS00854,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,212.46
BP00855,BA00098,ORPHAN_AS00855,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,195.26
BP00856,BA00926,SAS00856,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,207.15
BP00857,BA00663,ORPHAN_AS00857,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,215.72
BP00858,BA00963,SAS00858,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,204.81
BP00859,BA00930,SAS00859,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,149.53
BP00860,BA00102,SAS00860,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,113.62
BP00861,BA00913,SAS00861,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,207.86
BP00862,BA00255,SAS00862,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,199.82
BP00863,BA00651,SAS00863,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,202.12
BP00864,BA00561,SAS00864,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,189.84
BP00865,BA00177,SAS00865,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Suspended,216.74
BP00866,BA00758,SAS00866,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Inactive,242.09
BP00867,BA00937,SAS00867,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,166.35
BP00868,BA00191,SAS00868,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,64.9
BP00869,BA00346,SAS00869,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,225.82
BP00870,BA00331,SAS00870,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,62.03
BP00871,BA00658,SAS00871,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,193.57
BP00872,BA00713,SAS00872,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,39.66
BP00873,BA00680,SAS00873,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,79.1
BP00874,BA00407,SAS00874,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,107.38
BP00875,BA00898,SAS00875,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Suspended,86.19
BP00876,BA00231,ORPHAN_AS00876,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,27.46
BP00877,BA00281,SAS00877,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,70.08
BP00878,BA00897,SAS00878,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,168.31
BP00879,BA00250,ORPHAN_AS00879,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Ceased,216.95
BP00880,BA00570,SAS00880,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,149.8
BP00881,BA00595,SAS00881,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,151.51
BP00882,BA00268,SAS00882,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,245.8
BP00883,BA00380,SAS00883,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,232.72
BP00884,BA00079,SAS00884,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Ceased,49.2
BP00885,BA00253,SAS00885,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Inactive,152.32
BP00886,BA00520,SAS00886,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,142.2
BP00887,BA00234,SAS00887,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,184.47
BP00888,BA00230,SAS00888,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,151.23
BP00889,BA00510,SAS00889,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,33.0
BP00890,BA00460,ORPHAN_AS00890,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,31.35
BP00891,BA00152,SAS00891,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,100.22
BP00892,BA00259,SAS00892,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Ceased,186.84
BP00893,BA00722,SAS00893,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Inactive,48.94
BP00894,BA00318,SAS00894,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,174.52
BP00895,BA00897,SAS00895,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,112.46
BP00896,BA00601,SAS00896,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,19.57
BP00897,BA00367,SAS00897,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,197.71
BP00898,BA00424,ORPHAN_AS00898,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,187.95
BP00899,BA00778,SAS00899,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Ceased,211.89
BP00900,BA00747,SAS00900,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,38.67
BP00901,BA00972,SAS00901,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,204.74
BP00902,BA00868,SAS00902,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,40.24
BP00903,BA00901,SAS00903,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,39.05
BP00904,BA00360,SAS00904,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Ceased,164.86
BP00905,BA00537,SAS00905,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,222.0
BP00906,BA00700,SAS00906,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,57.1
